No,Title,Lyric,Anak,Remaja,Dewasa
982,Lirik Lagu Robot - Joshua,"Yo..eyayo..eyayo...eyayo...yoo... Robot..robot...robotDialah robot yang pintarRobot..robot...robotDialah robot yang pandai, dia memang lincahDia bikin gemes, diapun pandai melucuDia dikagumi, dia disayangi, diapun pandai menyanyiRobot..robot...robot dialah robot yang pintarRobot..robot...robot dialah robot yang pandaiRobot yang ajaib robot yang penurut seperti manusiaBisa disuruh-suruh bisa kemana saja inilah robot ajaibYo..eyayo..eyayo...eyayo...yooRobot yang baik hatinya robot yang baik budinyaRobot yang pintar dan lucu, sahabat kita semua aaaa.....",1,0,0
983,Lirik Lagu Satu Satu Aku Sayang Ibu - Lagu Anak In,"Satu satu, aku sayang ibuDua dua, juga sayang ayahTiga tiga.. sayang adik kakakSatu-dua-tiga, sayang semuanya",1,0,0
984,Lirik Lagu Selamat Ulang Tahun - Lagu Anak Indones,"SelamatUlang tahunKami ucapkanSelamatPanjang umurKita kan doakanSelamatSejahtera, sehat sentosaSelamat panjang umurDan bahagia",1,0,0
985,Lirik Lagu Sepatu Baru - Joshua,Blam blam blam oo ea eoAku punya sepatu baru putih biru warnanyaAku punya sepatu baruDibelikan sama mamaKalau pergi ke sekolahAku selalu memakainyaKalau sore jalan-jalanAku selalu memakainyaKata mama kata papaAku ini anak pandaiKata mama kata papaAku harus bisa mandiri,1,0,0
986,Lirik Lagu Si Hitam - Rani,Dulu pernah aku punya seorang kawanNamanya lucu tapi cukup mengesankanBulat badannya kecil dan kulitnya hitamBaik budi seperti seorang senimanKuingat namanya... Oh si hitamTapi dia kini ..Tak pernah lagi muncul kembaliKabarnya dia telah lama pergiDan kini menjadi kyai... Oh si hitam ... Si hitam kawanku sayangWalau kini kau tak pernah menjelang datangTapi namamu selalu di dalam ingatanKarena budimu baikSeperti senimanSalamku padamuOh si hitam...,1,0,0
987,Lirik Lagu Si Kancil Nakal - Lagu Anak Indonesia,Si Kancil anak nakalSuka mencuri timunAyo lekas ditangkapJangan diberi ampun,1,0,0
988,Lirik Lagu Si Lumba-Lumba - Bondan Prakoso,Lumba-Lumba ikan yang pintarBisa meniru kayak manusiaSelalu patuh kalau disuruhTetapi harus makan duluBermain bola makan duluBermain api makan duluMenghitung angka makan duluMau apa saja minta makan duluLumba-Lumba si hitam manisPaling pintar sesama ikanSuka menolong pada manusiaDi laut yang luas asalnyaHei si lumba-lumba!Si hitam dari Laut JawaSi hitam dari Selat SundaSi hitam dari Laut ChinaSi hitam dimana mana adaSi lumba-lumba bermain bolaSi lumba-lumba bermain apiSi lumba-lumba menghitung angkaItulah dia si lumba-lumba,1,0,0
989,Lirik Lagu Si Nyamuk Nakal - Trio Laris,Banyak nyamuk di rumahkuGara-gara akuMalas bersih-bersihBanyak semut di rumahkuGara-gara akuMalas bersih-bersihDi kamarkuBanyak nyamukDi kamarkuBanyak semutAduh mama aku jadi takutBanyak tikus di rumahkuGara-gara kamu malas bersih-bersihBanyak lalat di rumahkuGara-gara kamu malas bersih-berishNyamuk-nyamuk nakalSemut-semut nakalSukanya menggoda akuTikus-tikus nakalLalat-lalat nakalSukanya membikin kotor,1,0,0
990,Lirik Lagu Si Pussi - Bembi,"Dia merenung di sudut kamarnyaKarena dia kesepian tak ada kawan yang bisa temaniTuk ajak si pussi bermainDia bersedih karena bundanyaTelah lama meninggalkannyaDia berlari dan menariMelompat-lompat kegiranganDia bernyanyi, dia berdendangSeperti dulu bersama bundanya",1,0,0
991,Lirik Lagu Soleram - Lagu Anak Indonesia,Soleram soleramSoleram anak yang manisAnak manis janganlah dicium sayangKalau dicium merahlah pipinyaAnak manis janganlah dicium sayangKalau dicium marahlah pipinya,1,0,0
992,Lirik Lagu Surabaya - Joshua,Surabaya kalau di pagi hariLalu lalang mobil banyak sekaliAda motor juga ada pedatiBanyak juga yang berjalan kakiSurabaya oh..surabaya di pagi hariOrang tua anak-anak sibuk sendiriSurabaya kalau di malam hariLalu lalang mobil banyak sekaliAda motor juga ada pedatiBanyak juga yang berjalan kakiDisanalah-disanalah aku dilahirkanDisanalah-disanalah aku dibesarkanOleh mama papa ya...ya...ya...ya...,1,0,0
993,Lirik Lagu Taman Kanak-Kanak - Lagu Anak Indonesia,Taman yang paling indahHanya taman kamiTaman yang paling indahHanya taman kamiTempat bermainBerteman banyakItulah taman kamiTaman kanak-kanak,1,0,0
994,Lirik Lagu Tanganku Ada Dua - Tasya,"Tanganku ada duaYang kanan yang kiriTanganku untuk memegangAlhamdulillah, terima kasih AllahKakiku ada duaYang kanan yang kiriAku berjalan sendiriAlhamdulillah, Allahu RabbiMataku ada duaYang kanan yang kiriKulihat yang indah - indahAllahuakbar, Allah Maha BesarTelingaku ada duaYang kanan yang kiriKudengar yang baik - baikAlhamdulillah, terima kasih AllahMulutku ada satuKubuka kututupKuucapkan hanya yang benarAllahuakbar, Allah Yang BesarTanganku ada duaYang kanan yang kiriKakiku ada duaYang kanan yang kiriMataku ada duaYang kanan yang kiriTelingaku ada duaYang kanan yang kiriMulutku ada satuKubuka kututupTanganku ada duaYang kanan yang kiriKakiku ada duaYang kanan yang kiri",1,0,0
995,Lirik Lagu Tari Topeng - Lagu Anak Indonesia,Tari topeng bergembiraSiapa suka boleh cobaDiiringi lagu riangTepuk tangan sama-samaTari topeng bergembira,1,0,0
996,Lirik Lagu Tidurlah Tidur - Katon Bagaskara,Ohh...di kedalaman tidurmuKau tersenyum luguHmm...mendekap damai dan tak berdosaKu..belai gelombang rambutmuMenitipkan kasih sayangSemoga berlimpah ruah bahagiaKita reguk bersamaTidurlah tidur bidadari kecilkuSetelah lelah kau bermainMimpikan dirimu dalam istanaMenari (lincah dan bernyanyi merdu) penuh sukaDan kukecup lembut keningmuRasa haru luluh juaJangan dulu terjaga sampai pagi tibaMenjemput hariTidurlah tidur bintang kesayangankuBersinar menerangi sukmaEngkaulah juga yang jadi alasanHingga kupacu semangat hidup menyimpan harapanKelak satu saat nanti kau beranjak dewasaPilihlah jalan lurus nan murni tempatmu melangkahMenuju cita mengenggam asaKau tentukan warna tuk hidupmuSejak dari mula lebih baik kau jaga langkahBerbekal waspada,1,0,0
997,Lirik Lagu Topi Saya Bundar - Lagu Anak Indonesia,"Topi saya bundar.Bundar topi saya.Kalau tidak bundar,bukan topi saya",1,0,0
998,Lirik Lagu Tukang Kayu - Lagu Anak Indonesia,"Katakan padaku hei tukang kayuBagaimana caranyaMemotong kayuLihat, lihat anakkuBeginilah caranyaMemotong kayu",1,0,0
999,Lirik Lagu Tukang Pos - Lagu Anak Indonesia,Aku tukang posRajin sekaliSurat kubawa naik sepedaSiapa saja aku layaniTidak ku pilihMiskin dan kayaKring ... kring ... pos!,1,0,0
1000,Lirik Lagu Ulang Tahun - Lagu Anak Indonesia,Panjang umurnya .. panjang umurnyaPanjang umurnya ... serta muliaSerta mulia ... serta muliaPanjang umurnya .. panjang umurnyaPanjang umurnya ... serta muliaSerta mulia ... serta muliaSelamat ulang tahun kami ucapkanSelamat panjang umur kita kan doakanSelamat sejahtera sehat sentosaSelamat panjang umur dan bahagiaSelamat ulang tahun kami ucapkanSelamat panjang umur kita kan doakanSelamat sejahtera sehat sentosaSelamat panjang umur dan bahagiaSelamat panjang umur dan bahagia,1,0,0
1001,Lirik Lagu 1 Jam - Zaskia Sungkar,"Satu jam sajaSatu jam sajaAku sayang jantungku deg-deganWaktu kamu peluk dirikuAku sayang badanku gemetaranWaktu kamu kecup keningkuSatu jam saja bercumbu denganmuSatu jam saja ku dimanjakanmuSatu jam saja ku bercumbu rayuSatu jam saja bercinta denganmuAku disentuhnya, aku dibuainyaAku diciumnya, aku dipeluknyaAku dicumbunya, aku dirayunyaSatu jam saja oh mesranyaAku sayang jantungku deg-deganWaktu kamu peluk dirikuAku sayang badanku gemetaranWaktu kamu kecup keningkuSatu jam saja bercumbu denganmuSatu jam saja ku dimanjakanmuSatu jam saja ku bercumbu rayuSatu jam saja bercinta denganmuAku disentuhnya, aku dibuainyaAku diciumnya, aku dipeluknyaAku dicumbunya, aku dirayunyaSatu jam saja oh mesranyaSatu jam sajaAku sayang jantungku deg-deganWaktu kamu peluk dirikuAku sayang badanku gemetaranWaktu kamu kecup keningkuSatu jam saja bercumbu denganmuSatu jam saja ku dimanjakanmuSatu jam saja ku bercumbu rayuSatu jam saja bercinta denganmuAku disentuhnya, aku dibuainyaAku diciumnya, aku dipeluknyaAku dicumbunya, aku dirayunyaSatu jam saja oh mesranyaSatu jam sajaSatu jam saja",0,0,1
1002,Lirik Lagu Adinda - Wali Band,Adinda ke mana kau pergiAdinda di mana kau kiniAdinda kini ku sendiriAdinda tanpa kau temaniAdinda pulanglah malam iniAdinda dan jangan pergi lagiAdinda pulanglah kau pulangKu tunggu kau datangDan kau pernah berjanji padaku'Tuk temani aku nantiTapi mengapa tak kau katakanDi mana dirimu kiniAdinda oh AdindaKau ada dan tiadaAdinda oh kau di manaAdinda oh AdindaKau ada dan tiadaAdinda engkau di manaAdinda...Dan kau pernah berjanji padaku'Tuk temani aku nantiTapi mengapa tak kau katakanDi mana dirimu kiniAdinda oh AdindaKau ada dan tiadaAdinda engkau di mana,0,0,1
1003,Lirik Lagu Aku Bukan Bang Toyib - Wali Band,"Kau bilang padaku, kau ingin bertemuKu bilang padamu oh ya nanti duluAku lagi sibuk sayang, aku lagi kerja sayangUntuk membeli beras dan sebongkah berlianSayang, aku bukanlah bang toyibYang tak pulang-pulangYang tak pasti kapan dia datangSabar sayang, sabarlah sebentarAku pasti pulang karna aku bukanAku bukan bang toyibSudah tunggu saja diriku di rumahJangan marah-marah, duduk yang manis yaAku lagi sibuk sayang, aku lagi kerja sayangUntuk membeli beras dan sebongkah berlianSayang, aku bukanlah bang toyibYang tak pulang-pulangYang tak pasti kapan dia datangSayang, aku bukanlah bang toyib uhhYang tak pulang-pulangYang tak pasti kapan dia datangSabar sayang, sabarlah sebentarAku pasti pulang karna aku bukanAku bukan aku bukan aku bukan bang toyib
",0,0,1
1004,Lirik Lagu Aku Bukan Taruhan - Wali Band,"Pertamanya kau ucapkanKata-kata yang terindahKeduanya ku terlenaKuterbuai mimpi indahTapi semua sirnaSemuanya musnahSetelah kutahuCintamu semuAku bukanlah bahan taruhanKau datang kau pulang engkau menangBegitu mudah kau permainkan akuAkupun manusia yang tak bisaKau permainkan begitu sajaKuyakin ada balasnyaKetiganya aku sadarAku bodoh menyesalMengapa kau mengapa kauAku bukan taruhanmuTapi semua sirnaSemuanya musnahSetelah kutahuCintamu semuAku bukanlah bahan taruhanKau datang kau pulang engkau menangBegitu mudah kau permainkan akuAkupun manusia yang tak bisaKau permainkan begitu sajaKuyakin ada balasnyaAku bukanlah bahan taruhanKau datang kau pulang engkau menangBegitu mudah kau permainkan akuAkupun manusia yang tak bisaKau permainkan begitu sajaKuyakin ada balasnyaAku bukanlah bahan taruhanKau datang kau pulang engkau menangBegitu mudah kau permainkan akuAkupun manusia yang tak bisaKau permainkan begitu sajaKuyakin ada balasnya
",0,0,1
1005,Lirik Lagu Aku Lelakimu - Anang Hermansyah,"Datanglah bila engkau menangisCeritakan semua yang engkau mauPercaya padaku aku lelakimuMungkin pelukku tak sehangat senjaUcapku tak menghapus air mataTapi ku di sini sebagai lelakimu Aku lah yang pernah memelukmu eratSaat kau berpikir mungkinkah berpalingAku lah yang nanti menenangkan badaiAgar tetap tegar kau berjalan nantiSudah benarkah yang engkau putuskanGaris hidup sudah engkau temukanEngkau memilihku sebagai lelakimuRepeat 
",0,0,1
1006,Lirik Lagu Aku Memilihmu - Anang Hermansyah,"Aku jatuh, jatuh cinta tulus padamuAku tak kuasa menahanAku benar-benar tersudut perasaan iniCintaku sampai matiKu benar-benar mati hati (mati hati)Hanya mencintaimu (mencintaimu), cuma kamuAku memilihmu, aku jatuh cintaAku tak sanggup, aku tak kuasa menahanAku memilihmu karena aku cintaHanya kamu, hanya dirimu ku cinta sampai matiAku benar-benar tersudut perasaan iniCintaku sampai matiKu benar-benar mati hatiHanya mencintaimu, cuma kamuAku memilihmu, aku jatuh cintaKu tak sanggup, aku tak kuasa melawanOh aku memilihmu karena aku cintaHanya kamu, hanya dirimu ku cinta sampai mati(ku memilihmu mencintaimu sampai mati)Oooh aku memilihmu, aku jatuh cintaAku tak sanggup, aku tak kuasa melawanOh aku memilihmu karena aku cintaHanya kamu, hanya dirimu ku cinta (aku cinta) sampai matiAku memilihmu, aku memilihmu",0,0,1
1007,Lirik Lagu Anak yang Malang - Rhoma Irama,"Sungguh tega... orang tua...Sampai hati... membunuh anaknyaAnaknya(Sungguh malang nasibmu kawanSungguh malang nasibmu kawan)Kisah seorang anak yang malangDisiksa orangtuanyaTersiksa-siksa, disiksa iaSampai menemui ajalnyaEntah apa sebabnyaHingga ia disiksaMungkin karena ulahnyaYang selalu ingin dimanjaSungguh tiada perikemanusiaanSampai hati berbuat kejamKisah terjadi di zaman iniAyah kejam karena ibu tiriSungguh kasihan anak yang malangTiada pernah dapat kasih sayangSelama hidupnya sampai matiHanya siksa yang di dapatiTuhan, adakah maafBagi ayah ibu berdosa",0,0,1
1008,Lirik Lagu Anjing dan Sampah - Rhoma Irama,"Kau palingkan muka bila ku memandangKau percikkan ludah bila ku menyapaBegitu tega kau patahkan hatikuBegitu tega kau hinakan dirikuKu tahu diriku memang tak berhargaTetapi janganlah kau percikkan ludahAnjing lebih mulia dalam pandanganmuHingga kau anggap aku sampah yang berbauKalau engkau tak sudi jangan begitu caramuSungguh penghinaanmu menyakiti hatikuCantiknya dirimu memang tak terkataIndahnya tubuhmu memang tiada taraTapi betapa rendah budimuTapi betapa buruk benar akhlakmuJikalau begitu budi pekertimuTiada berarti hai kecantikanmu
",0,0,1
1009,Lirik Lagu Apa Aja Boleh - Della Puspita,"Ku cinta kamu, ku sayang kamuApa maumu bilang padakuAku kabulkan permintaanmuYang penting kamu jadi pacarkuMinta cium boleh, minta peluk bolehApa aja boleh, semuanya bolehMinta ini boleh, minta itu bolehApa aja boleh, semuanya bolehMinta cium boleh, minta peluk bolehApa aja boleh, semuanya bolehMinta ini boleh, minta itu bolehApa aja boleh, semuanya bolehKu cinta kamu, ku sayang kamuApa maumu bilang padakuAku kabulkan permintaanmuYang penting kamu jadi pacarkuMinta cium boleh, minta peluk bolehApa aja boleh, semuanya bolehMinta ini boleh, minta itu bolehApa aja boleh, semuanya bolehMinta cium boleh, minta peluk bolehApa aja boleh, semuanya bolehMinta ini boleh, minta itu bolehApa aja boleh, semuanya boleh
",0,0,1
1010,Lirik Lagu Bang Jono - Zaskia Gotik,"Eee.. Bang Jono kenapa kau tak pulang-pulangPamitnya pergi cari uang tapi kini malah menghilangEee.. Bang Jono ternyata cuma keluyuranSana sini cari hiburan lupa rumah lupa kerjaanKau bilang padaku baik-baik sayang abang pasti cepat pulangKau janjikan aku sebungkah berlian sesuap nasi pun jarangDulu kau janji bawa berlian untukkuSehari makan sekalipun tak tentuKau bilang inilah kau bilang itulahBosan dengan alasanmuKau fikir hidup ini cuma makan batuKau fikir anakmu tak butuh susuSusu yang inilah susu yang itulahSusa susi susahGoyang itik JossEee.. Bang Jono sungguh kau tak berubahKau obral janji tinggal janjiSungguh Zaskia sakit hatiDulu kau janji bawa berlian untukkuSehari makan sekalipun tak tentuKau bilang inilah kau bilang itulahBosan dengan alasanmuKau pikir hidup ini cuma makan batuKau pikir anakmu tak butuh susuSusu yang inilah susu yang itulahSusa susi susahGoyang itik JossKau bilang padaku baik-baik sayang abang pasti cepat pulangKau janjikan aku sebungkah berlian sesuap nasi pun jarangDulu kau janji bawa berlian untukkuSehari makan sekalipun tak tentuKau bilang inilah kau bilang itulahBosan dengan alasanmuKau pikir hidup ini cuma makan batuKau pikir anakmu tak butuh susuSusu yang inilah susu yang itulahSusa susi susahSusu yang inilah susu yang itulahSusa susi susah
",0,0,1
1011,Lirik Lagu Bang Ojek - Zaskia Gotik,Bang ojek bang ojekGak sabar nungguin abangGak pake lama-lama ya bangAku tunggu di depan gangBang ojek bang ojekGak bosan naikin abangJangan lupa pengamannya bangBiar nanti neneng tenangAyo bang jalan lihat ke depanAbang fokus megangin setangJangan lirik belakangDi gas terus bang waspada lobangBiar eneng selamat sampai tujuanBang bang ojek sayangBang eneng sayang abangBang bang ojek sayangBang ojek bang ojek gak sabar nungguin abangGak pake lama-lama ya bang aku tunggu di depan gangBang ojek bang ojek gak bosan naikin abangJangan lupa pengamannya bang biar nanti neneng tenangAyo bang jalan lihat ke depanAbang fokus megangin setang jangan lirik belakangDi gas terus bang waspada lobangBiar eneng selamat sampai tujuanBang bang ojek sayangBang eneng sayang abangBang bang ojek sayangAyo bang jalan lihat ke depanAbang fokus megangin setang jangan lirik belakangDi gas terus bang waspada lobangBiar eneng selamat sampai tujuanBang bang ojek sayangBang eneng sayang abangBang bang ojek sayang,0,0,1
1012,Lirik Lagu Bang Rony - Trio Macan,"Aduh abang Rony, pulanglah oh abangSudah tiga bulan aku kau tinggalkanTak tahan rasanya menangguhkan rinduRindu tuk bertemu, bercanda bersama, aduh abang RonySiang malam ku bayangkan, rindukan abang seorangSedang erat kasih sayang, diriku engkau tinggalkanJika abang tidak pulang, akhir bulan yang kan datangMungkin aku akan datang, ku jemput dirantau orangAduh abang Rony, pulanglah oh abangSudah tiga bulan aku kau tinggalkanTak tahan rasanya menangguhkan rinduRindu tuk bertemu, bercanda bersama, aduh abang RonySiang malam ku bayangkan, rindukan abang seorangSedang erat kasih sayang, diriku engkau tinggalkanJika abang tidak pulang, akhir bulan yang kan datangMungkin aku akan datang, ku jemput dirantau orang, aduh abang Rony",0,0,1
1013,Lirik Lagu Bang Toyib Pulang Kampung - Rimba Musti,Bang ThoyibBang ThoyibKenapa tak pulang-pulangAnakmu-anakmuPanggil-panggil namamuTiga kali puasaTiga hari lebaranAbang tak pulang-pulangSepucuk Surat tak datang,0,0,1
1014,Lirik Lagu Janji Suci - Yovie & The Nuno,"Dengarkanlah wanita pujaankuMalam ini akan kusampaikanHasrat suci kepadamu dewikuDengarkanlah kesungguhan iniAku ingin, mempersuntingmuTuk yang pertama dan terakhirJangan kau tolak dan buatku hancurKu tak akan mengulang tuk memintaSatu keyakinan hatiku iniAkulah yang terbaik untukmuDengarkanlah wanita impiankuMalam ini akan kusampaikanJanji suci satu untuk selamanyaDengarkanlah kesungguhan iniAku ingin, mempersuntingmuTuk yang pertama dan terakhirJangan kau tolak dan buatku hancurKu tak akan mengulang tuk memintaSatu keyakinan hatiku iniAkulah yang terbaik untukmuJangan kau tolak dan buatku hancurKu tak akan mengulang tuk memintaSatu keyakinan hatiku iniAkulah yang terbaik untukmuJangan kau tolak dan buatku hancurKu tak akan mengulang tuk memintaSatu keyakinan hatiku iniAkulah yang terbaik untukmuAkulah yang terbaik untukmuÃ¢â‚¬Â¦",0,0,1
1015,Lirik Lagu Belah Duren - Julia Perez,Makan duren di malam hariPaling enak dengan kekasihDibelah bang dibelahEnak bang silahkan dibelahJangan lupa mengunci pintuNanti ada orang yang tauPelan-pelan dibelahEnak bang silahkan dibelahSemua orang pasti suka belah durenApalagi malam pengantinSampai pagi pun yo wis benYang satu ini durennya luar biasaBisa bikin abang ga tahanSampai-sampai ketagihanKalo abang suka tinggal belah sajaKalo abang mau tinggal bilang sajaMakan duren di malam hariPaling enak dengan kekasihDibelah bang dibelahEnak bang silahkan dibelah,0,0,1
1016,Lirik Lagu Bercinta - Dewi Sandra,"Tak sengaja kau dan aku bertemuTak kuasa rasa cinta menggebuSemoga cinta ini tak palsuCoba buktikan kepadakuKu ingin bercinta bagaikan malam pertamaOoh.. nikmatnya seakan kita berdua di surgaUuu Hu Yeaah... Aauw Hey mengapa, kau hanya diam mengapa kau tak berdayaCoba katakan jangan malu malu, jangan mati gayaSemoga cinta ini tak palsu, coba buktikan kepadakuKu ingin bercinta bagaikan malam pertamaOoh nikmatnya seakan kita berdua di surgaUuu Hu Yeaah... Hey sayang aku tahu kamu suka aku, jangan ragu jangan malu cintailah akuHey sayang aku tahu kamu suka aku, jangan ragu jangan malu cintailah akuSemoga cinta ini tak palsu, coba buktikan padakuKu ingin bercinta bagaikan malam pertamaOoh nikmatnya seakan kita berdua di surgaKu ingin bercinta bagaikan malam pertamaOoh nikmatnya seakan kita berdua di surgaKu ingin bercinta bagaikan malam pertamaOoh nikmatnya seakan kita berdua di surgaUuu Hu Yeaah...",0,0,1
